yr_cde	trm_cde	room_cde	crs_cde	monday_cde	tuesday_cde	wednesday_cde	thursday_cde	friday_cde	saturday_cde	sunday_cde	begin_tim	end_tim
2024	S1	CC46	CAE  2411 131				R				1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	CC46	CHM  1010 121	M	T	W					1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	CC46	CHM  1010 122	M	T	W					1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	CC46	CHM  1010 155	M	T	W					1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	CC46	CHM  1010 156	M	T	W					1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	CC46	CVE  3201 001	M		W		F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	CC46	CVE  3811 001			W		F			1/1/1900 11:00:00	1/1/1900 12:15:00
2024	S1	CC46	HST  2014 002	M	T			F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	CC46	PHY  1120 121	M	T		R				1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	CC46	PHY  1120 122	M	T		R				1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	CC46	RSC  0100 001	M							1/1/1900 12:00:00	1/1/1900 12:50:00
2024	S1	CC47	CAE  2411 121				R				1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	CC47	CAE  2511 131				R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	CC47	CAE  2511 141	M		W					1/1/1900 16:00:00	1/1/1900 17:50:00
2024	S1	CC47	CHM  1010 195	M		W		F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	CC47	CON  3001 111			W					1/1/1900 09:00:00	1/1/1900 10:50:00
2024	S1	CC47	CON  3001 111	M				F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	CC47	CON  3001 141		T		R				1/1/1900 17:00:00	1/1/1900 18:50:00
2024	S1	CC47	CVE  2852 111	M							1/1/1900 18:00:00	1/1/1900 19:50:00
2024	S1	CC47	FNA  2002 001	M	T			F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	CC47	HST  2022 001	M	T	W					1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	CC47	PHL  3101 003		T	W		F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	CC47	PHL  3101 005	M		W		F			1/1/1900 12:00:00	1/1/1900 12:50:00
2024	S1	CC47	PHL  3102 002	M	T			F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	CC47	SPN  3001 111	M				F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	CC48	ARE  3101 002		T		R	F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	CC48	CAE  2511 121			W					1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	CC48	CAE  2511 151		T		R				1/1/1900 17:30:00	1/1/1900 19:20:00
2024	S1	CC48	CAE  3501 001		T		R	F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	CC48	CON  3001 121			W					1/1/1900 14:00:00	1/1/1900 15:50:00
2024	S1	CC48	CON  3011 111		T		R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	CC48	CPE  4610 111		T			F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	CC48	CVE  2851 121		T						1/1/1900 16:00:00	1/1/1900 16:50:00
2024	S1	CC48	CVE  3601 001	M	T		R				1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	CC48	CVE  5611 001	M		W					1/1/1900 16:00:00	1/1/1900 17:15:00
2024	S1	CC48	NUR  2002 001	M				F			1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	CC48	NUR  4001 001	M							1/1/1900 13:00:00	1/1/1900 15:50:00
2024	S1	CC49	CON  2011 111		T						1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	CC49	CON  2011 112				R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	CC49	CON  2011 113			W					1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	CC49	CON  2011 114		T						1/1/1900 14:00:00	1/1/1900 15:50:00
2024	S1	CC50	CVE  3701 111			W					1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	CC50	CVE  3701 112					F			1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	CC50	CVE  3701 121		T						1/1/1900 14:00:00	1/1/1900 15:50:00
2024	S1	CC50	CVE  3701 122					F			1/1/1900 14:00:00	1/1/1900 15:50:00
2024	S1	CC50	CVE  5222 001		T		R				1/1/1900 16:00:00	1/1/1900 17:15:00
2024	S1	CC51	ARE  3401 001		T		R	F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	CC51	CAE  4811 001			W					1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	CC51	COM  1001 011	M		W	R				1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	CC51	COM  1001 023	M	T		R				1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	CC51	COM  1001 029	M		W		F			1/1/1900 16:00:00	1/1/1900 16:50:00
2024	S1	CC51	COM  2001 002	M		W	R				1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	CC51	CON  3001 131	M		W					1/1/1900 17:00:00	1/1/1900 18:50:00
2024	S1	CC51	MTH  1080 005	M	T	W	R				1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	CC51	NUR  3100 001					F			1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	CC51	PHY  1120 111	M		W		F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	CC51	PHY  1120 112	M		W		F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	CC51	PSY  2006 001	M		W		F			1/1/1900 12:00:00	1/1/1900 12:50:00
2024	S1	CC51	PSY  3002 002		T		R	F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	CC53	CAE  2411 111		T		R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	CC53	CAE  3501 002	M		W					1/1/1900 11:00:00	1/1/1900 12:15:00
2024	S1	CC53	CAE  3501 003	M		W					1/1/1900 12:35:00	1/1/1900 13:50:00
2024	S1	CC53	COM  1001 019		T		R	F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	CC53	COM  1001 022	M	T			F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	CC53	CVE  2851 111	M							1/1/1900 16:00:00	1/1/1900 18:50:00
2024	S1	CC53	CVE  3701 121	M			R				1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	CC53	CVE  3701 122	M			R				1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	CC53	MEC  3310 111	M				F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	CC53	MEC  3310 112	M				F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	CC53	MTH  2980T002	M		W		F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	CC53	NUR  3005 801		T						1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	CC61	CVE  4901 111		T	W	R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	CC62	BIE  1000 001	M			R	F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	CC62	BIO  1410 111	M	T						1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	CC62	BIO  1410 111					F			1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	CC62	BIO  1410 112					F			1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	CC62	BIO  1410 112	M	T						1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	CC62	HST  2022 002	M	T			F			1/1/1900 16:00:00	1/1/1900 16:50:00
2024	S1	CC62	MTH  2130 002	M	T	W	R				1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	CC62	MTH  2340 001	M	T		R				1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	CC62	NUR  2010 111	M							1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	CC62	NUR  2010 111		T						1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	CC62	NUR  2010 112		T						1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	CC62	NUR  2010 112	M							1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	CC62	NUR  2010 113		T						1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	CC62	NUR  2010 113	M							1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	CC62	NUR  2010 114		T						1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	CC62	NUR  2010 114	M							1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	CC62	NUR  2010 115		T						1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	CC62	NUR  2010 115	M							1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	CC62	PHL  3101 004	M		W		F			1/1/1900 12:00:00	1/1/1900 12:50:00
2024	S1	CC70	ANT  1001 001	M		W		F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	CC70	ARE  2852 111				R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	CC70	ARE  5421 111		T						1/1/1900 17:00:00	1/1/1900 18:50:00
2024	S1	CC70	CAE  2411 121	M				F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	CC70	CAE  2411 131		T			F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	CC70	CAE  2511 111			W		F			1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	CC70	CAE  5511 001	M		W		F			1/1/1900 16:00:00	1/1/1900 16:50:00
2024	S1	CC70	CAE  5561 001			W					1/1/1900 18:00:00	1/1/1900 20:50:00
2024	S1	CC70	CAE  7810 001	M							1/1/1900 14:00:00	1/1/1900 15:50:00
2024	S1	CC70	CON  3021 111				R				1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	CC70	CVE  2851 121				R				1/1/1900 16:00:00	1/1/1900 17:50:00
2024	S1	CC70	CVE  3301 111	M	T						1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	CC70	CVE  3301 112	M	T						1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	CC70	CVE  3701 111	M	T						1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	CC70	CVE  3701 112	M	T						1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	CC70	HST  2031 001	M		W		F			1/1/1900 12:00:00	1/1/1900 12:50:00
2024	S1	CC70	MEC  3120 003	M		W		F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	CC76E	ARE  4901 111		T	W	R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	CC76E	CON  4901 111		T	W	R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	CC76W	ARE  4901 121		T	W	R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	CC76W	CON  4901 121		T	W	R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	CHW	PER  6250 001		T						1/1/1900 16:00:00	1/1/1900 18:00:00
2024	S1	DH110	COM  3001 001	M		W		F			1/1/1900 12:00:00	1/1/1900 12:50:00
2024	S1	DH110	CPE  2600 121		T						1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	DH110	CPE  2600 131				R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	DH110	CSC  3310 002	M		W		F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	DH110	MEC  3210 122	M				F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	DH110	MEC  3210 123	M				F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	DH110	MTH  1080 001	M	T		R	F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	DH110	MTH  1110 002	M	T	W		F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	DH110	MTH  2130 004	M		W	R	F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	DH110	MTH  2140 003	M		W		F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	DH110	SWE  2511 111		T						1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	DH129	COM  1001 002	M		W		F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	DH129	COM  1001 007	M		W		F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	DH129	COM  2001 001	M	T		R				1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	DH129	CSC  4981 831			W					1/1/1900 14:00:00	1/1/1900 15:50:00
2024	S1	DH129	ELE  4300 111	M				F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	DH129	ELE  4320 111		T			F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	DH129	ELE  5320 111		T			F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	DH129	UXD  1020 001		T		R	F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	DH210	CSC  2210 001		T	W	R	F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	DH210	CSC  4981 111		T						1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	DH210	CSC  4981 111	M			R				1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	DH210	SWE  2410 111		T			F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	DH210	SWE  2410 111				R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	DH210	SWE  2410 121			W					1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	DH210	SWE  2410 121	M				F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	DH210	SWE  2410 131			W					1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	DH210	SWE  2410 141			W	R				1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	DH210	SWE  2410 141					F			1/1/1900 14:00:00	1/1/1900 15:50:00
2024	S1	DH210	SWE  4411 001	M		W		F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	DH229	CSC  3210 001		T		R	F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	DH229	CSC  3210 002	M		W		F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	DH229	CSC  4911 121		T			F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	DH229	SPN  1001 111				R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	DH229	SPN  1001 111	M				F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	DH229	SWE  4211 111	M			R				1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	DH229	SWE  4211 121		T			F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	DH229	UXD  1030 001	M		W		F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	DH240	CSC  1110 121	M	T			F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	DH240	CSC  1110 141	M	T			F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	DH240	CSC  1110 151	M		W		F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	DH240	CSC  1110 161	M		W		F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	DH240	CSC  1110 171	M	T	W					1/1/1900 16:00:00	1/1/1900 16:50:00
2024	S1	DH240	CSC  4911 121				R				1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	DH240	ELE  3300 001	M		W		F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	DH310	CSC  3310 001	M		W		F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	DH310	ELE  1601 001	M		W		F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	DH310	ELE  1601 002	M		W		F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	DH310	PSY  2002 001	M		W		F			1/1/1900 12:00:00	1/1/1900 12:50:00
2024	S1	DH310	RSC  0101 001			W					1/1/1900 17:00:00	1/1/1900 17:50:00
2024	S1	DH310	SWE  2511 111			W					1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	DH310	SWE  2511 111					F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	DH310	TCM  1010 801		T		R				1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	DH310	TCM  3020 003		T		R	F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	DH323	CSC  2611 121	M				F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	DH323	CSC  2611 121		T						1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	DH323	CSC  2611 131			W					1/1/1900 12:00:00	1/1/1900 13:50:00
2024	S1	DH323	CSC  2611 131	M				F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	DH323	CSC  2611 141				R				1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	DH323	CSC  2611 141	M				F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	DH323	CSC  2611 151			W					1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	DH323	CSC  2611 151	M			R				1/1/1900 16:00:00	1/1/1900 16:50:00
2024	S1	DH323	CSC  2621 111				R				1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	DH323	CSC  2621 111	M				F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	DH323	CSC  2621 121				R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	DH323	CSC  2621 121	M				F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	DH323	CSC  2621 131		T						1/1/1900 15:00:00	1/1/1900 16:50:00
2024	S1	DH323	CSC  2621 131	M				F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	DH323	CSC  4911 111			W					1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	DH323	CSC  4911 111	M				F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	DH327	BME  1010 111		T						1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	DH327	BME  1010 121		T						1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	DH327	BME  1010 131		T						1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	DH327	BME  3210 111					F			1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	DH327	BME  3210 112				R				1/1/1900 14:00:00	1/1/1900 15:50:00
2024	S1	DH327	ELE  2001 111	M		W		F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	DH327	ELE  2001 121	M		W	R				1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	DH327	ELE  2001 131	M		W	R				1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	DH327	ELE  2001 141	M		W		F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	DH327	ELE  2001 151	M		W	R				1/1/1900 16:00:00	1/1/1900 16:50:00
2024	S1	DH327	RM   HOLD 00					F			1/1/1900 09:00:00	1/1/1900 12:50:00
2024	S1	DH329	SWE  4211 111			W					1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	DH329	SWE  4211 121				R				1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	DH329	SWE  4540 111				R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	DH338	CSC  1110 171				R				1/1/1900 16:00:00	1/1/1900 17:50:00
2024	S1	DH338	CSC  1120 111	M	T			F			1/1/1900 08:00:00	1/1/1900 08:50:00
2024	S1	DH338	CSC  4980 001		T		R				1/1/1900 18:00:00	1/1/1900 19:15:00
2024	S1	DH338	ELE  3101 111	M		W		F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	DH338	ELE  3101 121	M		W		F			1/1/1900 10:00:00	1/1/1900 10:50:00
2024	S1	DH338	SWE  2511 121				R				1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	DH338	SWE  2511 121		T			F			1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	DH340	CSC  4901 001									
2024	S1	DH340	CSC  4901 002									
2024	S1	DH340	CSC  4901 003									
2024	S1	DH340	CSC  4901 004									
2024	S1	DH340	CSC  4901 005									
2024	S1	DH340	CSC  4901 006									
2024	S1	DH340	CSC  4901 007									
2024	S1	DH340	CSC  4901 008	M		W					1/1/1900 17:00:00	1/1/1900 18:50:00
2024	S1	DH340	SWE  4901 001									
2024	S1	DH340	SWE  4901 002									
2024	S1	DH340	SWE  4901 003									
2024	S1	DH340	SWE  4901 004									
2024	S1	DH340	SWE  4901 005									
2024	S1	DH340	SWE  4901 006									
2024	S1	DH340	SWE  4901 007									
2024	S1	DH340	SWE  4901 008	M		W					1/1/1900 17:00:00	1/1/1900 18:50:00
2024	S1	DH344	CSC  2611 111			W					1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	DH344	CSC  2611 111		T			F			1/1/1900 09:00:00	1/1/1900 09:50:00
2024	S1	DH344	CSC  3320 111			W					1/1/1900 13:00:00	1/1/1900 14:50:00
2024	S1	DH344	CSC  3320 111		T			F			1/1/1900 13:00:00	1/1/1900 13:50:00
2024	S1	DH344	CSC  3320 121				R				1/1/1900 14:00:00	1/1/1900 15:50:00
2024	S1	DH344	CSC  3320 121	M				F			1/1/1900 15:00:00	1/1/1900 15:50:00
2024	S1	DH344	SWE  2410 131		T						1/1/1900 14:00:00	1/1/1900 15:50:00
2024	S1	DH344	SWE  2410 131	M							1/1/1900 14:00:00	1/1/1900 14:50:00
2024	S1	DH344	SWE  4411 002	M		W		F			1/1/1900 11:00:00	1/1/1900 11:50:00
2024	S1	DH442	SWE  3710 111	M		W					1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	DH442	SWE  3710 121		T		R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	DH442	SWE  3720 111	M		W					1/1/1900 08:00:00	1/1/1900 09:50:00
2024	S1	DH442	SWE  3720 121		T		R				1/1/1900 10:00:00	1/1/1900 11:50:00
2024	S1	DH445	SWE  2710 111			W					1/1/1900 08:00:00	1/1/1900 08:50:00
